timestamp	pids	cpu_pct	rss_gb	system_mem_mb
2026-09-24T13:15:34+00:00	873819,873822,876247,949141,949173,949205,949237	2986.1	9.130	6304
2026-09-24T13:16:04+00:00	873819,873822,876247,949141,949173,949205,949237	2985.8	8.643	5815
2026-09-24T13:16:34+00:00	873819,873822,876247,949141,949173,949205,949237	2985.6	10.182	7601
2026-09-24T13:17:04+00:00	873819,873822,876247,949141,949173,949205,949237	2985.4	7.851	5005
2026-09-24T13:17:34+00:00	873819,873822,876247,950020,950052,950084,950116	2986.4	8.274	5479
2026-09-24T13:18:04+00:00	873819,873822,876247,950020,950052,950084,950116	2985.8	9.251	6535
2026-09-24T13:18:34+00:00	873819,873822,876247,950020,950052,950084,950116	2985.8	8.352	5528
2026-09-24T13:19:04+00:00	873819,873822,876247,950020,950052,950084,950116	2985.4	8.556	5940
2026-09-24T13:19:34+00:00	873819,873822,876247,950848,950880,950912,950944	2987.1	7.709	4769
2026-09-24T13:20:04+00:00	873819,873822,876247,950848,950880,950912,950944	2986.0	9.348	6849
2026-09-24T13:20:35+00:00	873819,873822,876247,950848,950880,950912,950944	2985.8	9.347	6561
2026-09-24T13:21:05+00:00	873819,873822,876247,950848,950880,950912,950944	2985.5	7.538	4691
2026-09-24T13:21:35+00:00	873819,873822,876247,951708,951740,951772,951804	2989.3	9.123	6268
2026-09-24T13:22:05+00:00	873819,873822,876247,951708,951740,951772,951804	2987.1	9.327	6490
2026-09-24T13:22:35+00:00	873819,873822,876247,951708,951740,951772,951804	2986.8	8.365	5521
2026-09-24T13:23:05+00:00	873819,873822,876247,951708,951740,951772,951804	2986.6	9.665	6898
2026-09-24T13:23:35+00:00	873819,873822,876247,951708,951740,951772,951804	2986.4	7.457	4547
2026-09-24T13:24:05+00:00	873819,873822,876247,952981,953013,953045,953077	2987.4	8.490	5809
2026-09-24T13:24:35+00:00	873819,873822,876247,952981,953013,953045,953077	2986.8	9.841	6977
2026-09-24T13:25:05+00:00	873819,873822,876247,952981,953013,953045,953077	2986.7	8.443	5574
